"p","wallShearStress:0","wallShearStress:1","wallShearStress:2","Points:0","Points:1","Points:2"
0,0,0,0,0.05139,0.035962,0.16
0,0,0,0,0.052801,0.036831,0.16
0,0,0,0,0.054236,0.037702,0.16
0,0,0,0,0.055693,0.038575,0.16
0,0,0,0,0.057173,0.039449,0.16
0,0,0,0,0.058675,0.040324,0.16
0,0,0,0,0.060199,0.0412,0.16
0,0,0,0,0.061743,0.042077,0.16
0,0,0,0,0.064891,0.043829,0.16
0,0,0,0,0.068116,0.045578,0.16
0,0,0,0,0.071413,0.047321,0.16
0,0,0,0,0.074778,0.049054,0.16
0,0,0,0,0.078207,0.050774,0.16
0,0,0,0,0.081695,0.052479,0.16
0,0,0,0,0.085238,0.054165,0.16
0,0,0,0,0.088831,0.055829,0.16
0,0,0,0,0.09247,0.057468,0.16
0,0,0,0,0.096151,0.059079,0.16
0,0,0,0,0.099869,0.060659,0.16
0,0,0,0,0.10362,0.062204,0.16
0,0,0,0,0.1074,0.063712,0.16
0,0,0,0,0.1112,0.065179,0.16
0,0,0,0,0.11503,0.066603,0.16
0,0,0,0,0.11887,0.067981,0.16
0,0,0,0,0.12272,0.069308,0.16
0,0,0,0,0.12657,0.070582,0.16
0,0,0,0,0.1309,0.071967,0.16
0,0,0,0,0.13521,0.073322,0.16
0,0,0,0,0.13952,0.074648,0.16
0,0,0,0,0.14382,0.075944,0.16
0,0,0,0,0.14812,0.077211,0.16
0,0,0,0,0.15243,0.078448,0.16
0,0,0,0,0.15674,0.079654,0.16
0,0,0,0,0.16106,0.080829,0.16
0,0,0,0,0.16539,0.081974,0.16
0,0,0,0,0.16974,0.083088,0.16
0,0,0,0,0.17411,0.084169,0.16
0,0,0,0,0.17849,0.08522,0.16
0,0,0,0,0.1829,0.086238,0.16
0,0,0,0,0.18733,0.087224,0.16
0,0,0,0,0.19179,0.088177,0.16
0,0,0,0,0.19629,0.089097,0.16
0,0,0,0,0.20082,0.089984,0.16
0,0,0,0,0.20539,0.090838,0.16
0,0,0,0,0.21,0.091658,0.16
0,0,0,0,0.21465,0.092444,0.16
0,0,0,0,0.21935,0.093196,0.16
0,0,0,0,0.2241,0.093913,0.16
0,0,0,0,0.2289,0.094595,0.16
0,0,0,0,0.23376,0.095242,0.16
0,0,0,0,0.23868,0.095854,0.16
0,0,0,0,0.24366,0.09643,0.16
0,0,0,0,0.24871,0.096971,0.16
0,0,0,0,0.25382,0.097475,0.16
0,0,0,0,0.2564,0.097713,0.16
0,0,0,0,0.259,0.097942,0.16
0,0,0,0,0.26162,0.098162,0.16
0,0,0,0,0.26425,0.098373,0.16
0,0,0,0,0.26691,0.098574,0.16
0,0,0,0,0.26959,0.098766,0.16
0,0,0,0,0.27228,0.098949,0.16
0,0,0,0,0.275,0.099123,0.16
0,0,0,0,0.275,0.089705,0.16
0,0,0,0,0.275,0.080288,0.16
0,0,0,0,0.275,0.07087,0.16
0,0,0,0,0.275,0.061453,0.16
0,0,0,0,0.275,0.052036,0.16
0,0,0,0,0.275,0.042618,0.16
0,0,0,0,0.275,0.033201,0.16
0,0,0,0,0.275,0.023783,0.16
0,0,0,0,0.275,0.014366,0.16
0,0,0,0,0.275,0.004949,0.16
0,0,0,0,0.275,-0.004469,0.16
0,0,0,0,0.275,-0.013886,0.16
0,0,0,0,0.275,-0.023304,0.16
0,0,0,0,0.275,-0.032721,0.16
0,0,0,0,0.275,-0.042138,0.16
0,0,0,0,0.27,-0.051566,0.16
0,0,0,0,0.19002,-0.046487,0.16
0,0,0,0,0.17002,-0.04651,0.16
0,0,0,0,0.18002,-0.046498,0.16
0,0,0,0,0.12004,-0.036369,0.16
0,0,0,0,0.070049,-0.026358,0.16
0,0,0,0,0.040056,-0.016275,0.16
0,0,0,0,0.020061,-0.006251,0.16
0,0,0,0,0.040056,0.03393,0.16
0,0,0,0,0.080046,0.054144,0.16
0,0,0,0,0.10004,0.064179,0.16
0,0,0,0,0.17002,0.084298,0.16
0,0,0,0,0.16003,0.084298,0.16
0,0,0,0,0.18002,0.089618,0.16
0,0,0,0,0.21001,0.094357,0.16
0,0,0,0,0.22001,0.094357,0.16
0,0,0,0,0.24001,0.096449,0.16
0,0,0,0,0.20002,0.094357,0.16
0,0,0,0,0.21001,0.0966,0.16
0,0,0,0,0.22001,0.096549,0.16
0,0,0,0,0.23001,0.096499,0.16
0,0,0,0,0.21001,-0.051693,0.16
0,0,0,0,0.22001,-0.051671,0.16
0,0,0,0,0.23001,-0.05165,0.16
0,0,0,0,0.24001,-0.051629,0.16
0,0,0,0,0.26,-0.051587,0.16
0,0,0,0,0.25,-0.051608,0.16
0,0,0,0,0.20002,-0.051714,0.16
0,0,0,0,0.16003,-0.046521,0.16
0,0,0,0,0.11004,-0.03636,0.16
0,0,0,0,0.080046,-0.026358,0.16
0,0,0,0,0.020061,0.013881,0.16
0,0,0,0,0.030059,0.02394,0.16
0,0,0,0,0.060051,0.044059,0.16
0,0,0,0,0.13003,0.074238,0.16
0,0,0,0,0.19002,0.089298,0.16
0,0,0,0,0.015571,0.002006,0.14
0,0,0,0,0.015964,0.001638,0.14
0,0,0,0,0.016407,0.001246,0.14
0,0,0,0,0.016899,0.000831,0.14
0,0,0,0,0.017442,0.000394,0.14
0,0,0,0,0.018034,-6.6e-05,0.14
0,0,0,0,0.018678,-0.000546,0.14
0,0,0,0,0.019372,-0.001046,0.14
0,0,0,0,0.020117,-0.001566,0.14
0,0,0,0,0.020913,-0.002103,0.14
0,0,0,0,0.021761,-0.002659,0.14
0,0,0,0,0.022661,-0.003231,0.14
0,0,0,0,0.023612,-0.003819,0.14
0,0,0,0,0.024615,-0.004422,0.14
0,0,0,0,0.025671,-0.00504,0.14
0,0,0,0,0.026779,-0.005671,0.14
0,0,0,0,0.02794,-0.006315,0.14
0,0,0,0,0.029154,-0.006971,0.14
0,0,0,0,0.030422,-0.007637,0.14
0,0,0,0,0.031742,-0.008314,0.14
0,0,0,0,0.033117,-0.009001,0.14
0,0,0,0,0.034545,-0.009696,0.14
0,0,0,0,0.036027,-0.010398,0.14
0,0,0,0,0.037564,-0.011108,0.14
0,0,0,0,0.039155,-0.011824,0.14
0,0,0,0,0.040801,-0.012545,0.14
0,0,0,0,0.042502,-0.01327,0.14
0,0,0,0,0.044259,-0.014,0.14
0,0,0,0,0.046071,-0.014732,0.14
0,0,0,0,0.047938,-0.015466,0.14
0,0,0,0,0.049861,-0.016202,0.14
0,0,0,0,0.051841,-0.016938,0.14
0,0,0,0,0.053877,-0.017673,0.14
0,0,0,0,0.055776,-0.018343,0.14
0,0,0,0,0.057705,-0.019009,0.14
0,0,0,0,0.059663,-0.019671,0.14
0,0,0,0,0.061649,-0.02033,0.14
0,0,0,0,0.063664,-0.020984,0.14
0,0,0,0,0.065707,-0.021635,0.14
0,0,0,0,0.067779,-0.022282,0.14
0,0,0,0,0.069878,-0.022925,0.14
0,0,0,0,0.072005,-0.023564,0.14
0,0,0,0,0.074159,-0.024199,0.14
0,0,0,0,0.076341,-0.024829,0.14
0,0,0,0,0.078549,-0.025455,0.14
0,0,0,0,0.080784,-0.026076,0.14
0,0,0,0,0.083046,-0.026692,0.14
0,0,0,0,0.085334,-0.027304,0.14
0,0,0,0,0.087649,-0.027911,0.14
0,0,0,0,0.089989,-0.028513,0.14
0,0,0,0,0.092355,-0.02911,0.14
0,0,0,0,0.094746,-0.029702,0.14
0,0,0,0,0.097162,-0.030289,0.14
0,0,0,0,0.099604,-0.030871,0.14
0,0,0,0,0.10207,-0.031447,0.14
0,0,0,0,0.10456,-0.032017,0.14
0,0,0,0,0.10708,-0.032582,0.14
0,0,0,0,0.10962,-0.033142,0.14
0,0,0,0,0.11218,-0.033696,0.14
0,0,0,0,0.11477,-0.034243,0.14
0,0,0,0,0.11738,-0.034785,0.14
0,0,0,0,0.12001,-0.035321,0.14
0,0,0,0,0.12267,-0.035851,0.14
0,0,0,0,0.12535,-0.036374,0.14
0,0,0,0,0.12805,-0.036892,0.14
0,0,0,0,0.13077,-0.037402,0.14
0,0,0,0,0.13352,-0.037907,0.14
0,0,0,0,0.13629,-0.038404,0.14
0,0,0,0,0.13908,-0.038895,0.14
0,0,0,0,0.14189,-0.03938,0.14
0,0,0,0,0.14472,-0.039857,0.14
0,0,0,0,0.14758,-0.040327,0.14
0,0,0,0,0.15045,-0.040791,0.14
0,0,0,0,0.15335,-0.041247,0.14
0,0,0,0,0.15626,-0.041696,0.14
0,0,0,0,0.1592,-0.042137,0.14
0,0,0,0,0.16216,-0.042572,0.14
0,0,0,0,0.16513,-0.042998,0.14
0,0,0,0,0.16813,-0.043417,0.14
0,0,0,0,0.17114,-0.043829,0.14
0,0,0,0,0.17418,-0.044232,0.14
0,0,0,0,0.17723,-0.044628,0.14
0,0,0,0,0.1803,-0.045015,0.14
0,0,0,0,0.1865,-0.045766,0.14
0,0,0,0,0.19277,-0.046484,0.14
0,0,0,0,0.19911,-0.047168,0.14
0,0,0,0,0.20552,-0.047817,0.14
0,0,0,0,0.21199,-0.048431,0.14
0,0,0,0,0.21853,-0.049009,0.14
0,0,0,0,0.22514,-0.04955,0.14
0,0,0,0,0.22812,-0.049777,0.14
0,0,0,0,0.23112,-0.04999,0.14
0,0,0,0,0.23414,-0.050189,0.14
0,0,0,0,0.23719,-0.050374,0.14
0,0,0,0,0.24025,-0.050545,0.14
0,0,0,0,0.24333,-0.050702,0.14
0,0,0,0,0.24643,-0.050846,0.14
0,0,0,0,0.24954,-0.050976,0.14
0,0,0,0,0.25267,-0.051094,0.14
0,0,0,0,0.25582,-0.051198,0.14
0,0,0,0,0.26215,-0.051367,0.14
0,0,0,0,0.26855,-0.051486,0.14
0,0,0,0,0.27228,0.098949,0.14
0,0,0,0,0.26959,0.098766,0.14
0,0,0,0,0.26691,0.098574,0.14
0,0,0,0,0.26425,0.098373,0.14
0,0,0,0,0.26162,0.098162,0.14
0,0,0,0,0.259,0.097942,0.14
0,0,0,0,0.2564,0.097713,0.14
0,0,0,0,0.25382,0.097475,0.14
0,0,0,0,0.24871,0.096971,0.14
0,0,0,0,0.24366,0.09643,0.14
0,0,0,0,0.23868,0.095854,0.14
0,0,0,0,0.23376,0.095242,0.14
0,0,0,0,0.2289,0.094595,0.14
0,0,0,0,0.2241,0.093913,0.14
0,0,0,0,0.21935,0.093196,0.14
0,0,0,0,0.21465,0.092444,0.14
0,0,0,0,0.21,0.091658,0.14
0,0,0,0,0.20539,0.090838,0.14
0,0,0,0,0.20082,0.089984,0.14
0,0,0,0,0.19629,0.089097,0.14
0,0,0,0,0.19179,0.088177,0.14
0,0,0,0,0.18733,0.087224,0.14
0,0,0,0,0.1829,0.086238,0.14
0,0,0,0,0.17849,0.08522,0.14
0,0,0,0,0.17411,0.084169,0.14
0,0,0,0,0.16974,0.083088,0.14
0,0,0,0,0.16539,0.081974,0.14
0,0,0,0,0.16106,0.080829,0.14
0,0,0,0,0.15674,0.079654,0.14
0,0,0,0,0.15243,0.078448,0.14
0,0,0,0,0.14812,0.077211,0.14
0,0,0,0,0.14382,0.075944,0.14
0,0,0,0,0.13952,0.074648,0.14
0,0,0,0,0.13521,0.073322,0.14
0,0,0,0,0.1309,0.071967,0.14
0,0,0,0,0.12657,0.070582,0.14
0,0,0,0,0.12272,0.069308,0.14
0,0,0,0,0.11887,0.067981,0.14
0,0,0,0,0.11503,0.066603,0.14
0,0,0,0,0.1112,0.065179,0.14
0,0,0,0,0.1074,0.063712,0.14
0,0,0,0,0.10362,0.062204,0.14
0,0,0,0,0.099869,0.060659,0.14
0,0,0,0,0.096151,0.059079,0.14
0,0,0,0,0.09247,0.057468,0.14
0,0,0,0,0.088831,0.055829,0.14
0,0,0,0,0.085238,0.054165,0.14
0,0,0,0,0.081695,0.052479,0.14
0,0,0,0,0.078207,0.050774,0.14
0,0,0,0,0.074778,0.049054,0.14
0,0,0,0,0.071413,0.047321,0.14
0,0,0,0,0.068116,0.045578,0.14
0,0,0,0,0.064891,0.043829,0.14
0,0,0,0,0.061743,0.042077,0.14
0,0,0,0,0.060199,0.0412,0.14
0,0,0,0,0.058675,0.040324,0.14
0,0,0,0,0.057173,0.039449,0.14
0,0,0,0,0.055693,0.038575,0.14
0,0,0,0,0.054236,0.037702,0.14
0,0,0,0,0.052801,0.036831,0.14
0,0,0,0,0.05139,0.035962,0.14
0,0,0,0,0.050003,0.035096,0.14
0,0,0,0,0.048641,0.034233,0.14
0,0,0,0,0.047304,0.033374,0.14
0,0,0,0,0.045992,0.032518,0.14
0,0,0,0,0.044707,0.031666,0.14
0,0,0,0,0.043449,0.030819,0.14
0,0,0,0,0.042218,0.029978,0.14
0,0,0,0,0.041015,0.029141,0.14
0,0,0,0,0.03984,0.02831,0.14
0,0,0,0,0.038694,0.027485,0.14
0,0,0,0,0.037578,0.026667,0.14
0,0,0,0,0.036492,0.025856,0.14
0,0,0,0,0.035437,0.025052,0.14
0,0,0,0,0.034412,0.024256,0.14
0,0,0,0,0.03342,0.023468,0.14
0,0,0,0,0.03246,0.022688,0.14
0,0,0,0,0.031532,0.021917,0.14
0,0,0,0,0.030638,0.021155,0.14
0,0,0,0,0.029778,0.020403,0.14
0,0,0,0,0.028953,0.019661,0.14
0,0,0,0,0.028162,0.01893,0.14
0,0,0,0,0.027266,0.018079,0.14
0,0,0,0,0.026416,0.017252,0.14
0,0,0,0,0.025609,0.01645,0.14
0,0,0,0,0.024844,0.015671,0.14
0,0,0,0,0.024121,0.014915,0.14
0,0,0,0,0.023438,0.014182,0.14
0,0,0,0,0.022794,0.013472,0.14
0,0,0,0,0.022187,0.012784,0.14
0,0,0,0,0.021617,0.012118,0.14
0,0,0,0,0.021081,0.011473,0.14
0,0,0,0,0.020579,0.01085,0.14
0,0,0,0,0.02011,0.010247,0.14
0,0,0,0,0.019671,0.009665,0.14
0,0,0,0,0.019263,0.009102,0.14
0,0,0,0,0.018883,0.00856,0.14
0,0,0,0,0.01853,0.008036,0.14
0,0,0,0,0.018203,0.007532,0.14
0,0,0,0,0.017902,0.007046,0.14
0,0,0,0,0.017623,0.006579,0.14
0,0,0,0,0.017367,0.00613,0.14
0,0,0,0,0.017132,0.005698,0.14
0,0,0,0,0.016917,0.005283,0.14
0,0,0,0,0.01672,0.004886,0.14
0,0,0,0,0.016541,0.004504,0.14
0,0,0,0,0.016377,0.004139,0.14
0,0,0,0,0.016228,0.00379,0.14
0,0,0,0,0.015969,0.003137,0.14
0,0,0,0,0.015753,0.002544,0.14
0,0,0,0,0.040056,-0.016275,0.14
0,0,0,0,0.080046,0.054144,0.14
0,0,0,0,0.27,-0.051568,0.14
0,0,0,0,0.22001,-0.051691,0.14
0,0,0,0,0.21001,-0.051716,0.14
0,0,0,0,0.20002,-0.051741,0.14
0,0,0,0,0.19002,-0.04649,0.14
0,0,0,0,0.26,-0.051593,0.14
0,0,0,0,0.25,-0.051617,0.14
0,0,0,0,0.24001,-0.051642,0.14
0,0,0,0,0.23001,-0.051667,0.14
0,0,0,0,0.18002,-0.046512,0.14
0,0,0,0,0.17002,-0.046534,0.14
0,0,0,0,0.16003,-0.046556,0.14
0,0,0,0,0.11004,-0.036411,0.14
0,0,0,0,0.12004,-0.036387,0.14
0,0,0,0,0.080046,-0.02636,0.14
0,0,0,0,0.020061,-0.006206,0.14
0,0,0,0,0.16003,0.084298,0.14
0,0,0,0,0.21001,0.094357,0.14
0,0,0,0,0.20002,0.094357,0.14
0,0,0,0,0.070049,-0.026374,0.14
0,0,0,0,0.020061,0.013881,0.14
0,0,0,0,0.030059,0.02394,0.14
0,0,0,0,0.040056,0.034,0.14
0,0,0,0,0.060051,0.044059,0.14
0,0,0,0,0.10004,0.064179,0.14
0,0,0,0,0.13003,0.074238,0.14
0,0,0,0,0.17002,0.084298,0.14
0,0,0,0,0.22001,0.094357,0.14
0,0,0,0,0.275,0.099123,0.155
0,0,0,0,0.275,0.089705,0.155
0,0,0,0,0.275,0.080288,0.155
0,0,0,0,0.275,0.07087,0.155
0,0,0,0,0.275,0.061453,0.155
0,0,0,0,0.275,0.052036,0.155
0,0,0,0,0.275,0.042618,0.155
0,0,0,0,0.275,0.033201,0.155
0,0,0,0,0.275,0.023783,0.155
0,0,0,0,0.275,0.014366,0.155
0,0,0,0,0.275,0.004949,0.155
0,0,0,0,0.275,-0.004469,0.155
0,0,0,0,0.275,-0.013886,0.155
0,0,0,0,0.275,-0.023304,0.155
0,0,0,0,0.275,-0.032721,0.155
0,0,0,0,0.275,-0.042138,0.155
0,0,0,0,0.015571,0.002006,0.145
0,0,0,0,0.015969,0.001634,0.145
0,0,0,0,0.016418,0.001237,0.145
0,0,0,0,0.016918,0.000816,0.145
0,0,0,0,0.017469,0.000372,0.145
0,0,0,0,0.018071,-9.4e-05,0.145
0,0,0,0,0.018725,-0.000581,0.145
0,0,0,0,0.019431,-0.001088,0.145
0,0,0,0,0.020189,-0.001615,0.145
0,0,0,0,0.021,-0.002161,0.145
0,0,0,0,0.021863,-0.002724,0.145
0,0,0,0,0.022779,-0.003305,0.145
0,0,0,0,0.023747,-0.003902,0.145
0,0,0,0,0.02477,-0.004514,0.145
0,0,0,0,0.025845,-0.005141,0.145
0,0,0,0,0.026975,-0.005781,0.145
0,0,0,0,0.028158,-0.006434,0.145
0,0,0,0,0.029395,-0.007099,0.145
0,0,0,0,0.030687,-0.007775,0.145
0,0,0,0,0.032034,-0.008461,0.145
0,0,0,0,0.033435,-0.009157,0.145
0,0,0,0,0.034892,-0.009862,0.145
0,0,0,0,0.036404,-0.010574,0.145
0,0,0,0,0.037971,-0.011293,0.145
0,0,0,0,0.039594,-0.012018,0.145
0,0,0,0,0.041273,-0.012748,0.145
0,0,0,0,0.043006,-0.013482,0.145
0,0,0,0,0.044768,-0.014208,0.145
0,0,0,0,0.046551,-0.014923,0.145
0,0,0,0,0.048355,-0.015629,0.145
0,0,0,0,0.050177,-0.016325,0.145
0,0,0,0,0.053872,-0.017686,0.145
0,0,0,0,0.057853,-0.019084,0.145
0,0,0,0,0.061884,-0.020437,0.145
0,0,0,0,0.065952,-0.021744,0.145
0,0,0,0,0.070042,-0.023005,0.145
0,0,0,0,0.074141,-0.024219,0.145
0,0,0,0,0.078234,-0.025386,0.145
0,0,0,0,0.082308,-0.026507,0.145
0,0,0,0,0.086349,-0.027581,0.145
0,0,0,0,0.090342,-0.028609,0.145
0,0,0,0,0.092316,-0.029105,0.145
0,0,0,0,0.094274,-0.029589,0.145
0,0,0,0,0.096212,-0.030061,0.145
0,0,0,0,0.09813,-0.030521,0.145
0,0,0,0,0.10003,-0.03097,0.145
0,0,0,0,0.1019,-0.031408,0.145
0,0,0,0,0.10382,-0.031853,0.145
0,0,0,0,0.10581,-0.032307,0.145
0,0,0,0,0.10785,-0.032771,0.145
0,0,0,0,0.10995,-0.033243,0.145
0,0,0,0,0.11212,-0.033724,0.145
0,0,0,0,0.11434,-0.034211,0.145
0,0,0,0,0.11662,-0.034704,0.145
0,0,0,0,0.11897,-0.035204,0.145
0,0,0,0,0.12137,-0.035708,0.145
0,0,0,0,0.12384,-0.036216,0.145
0,0,0,0,0.12636,-0.036728,0.145
0,0,0,0,0.12894,-0.037242,0.145
0,0,0,0,0.13159,-0.037758,0.145
0,0,0,0,0.13429,-0.038276,0.145
0,0,0,0,0.13705,-0.038793,0.145
0,0,0,0,0.13987,-0.039311,0.145
0,0,0,0,0.14275,-0.039828,0.145
0,0,0,0,0.14569,-0.040343,0.145
0,0,0,0,0.14869,-0.040855,0.145
0,0,0,0,0.15175,-0.041364,0.145
0,0,0,0,0.15487,-0.04187,0.145
0,0,0,0,0.15804,-0.042371,0.145
0,0,0,0,0.16127,-0.042866,0.145
0,0,0,0,0.16457,-0.043355,0.145
0,0,0,0,0.16792,-0.043837,0.145
0,0,0,0,0.17133,-0.044312,0.145
0,0,0,0,0.17479,-0.044778,0.145
0,0,0,0,0.17832,-0.045235,0.145
0,0,0,0,0.1819,-0.045683,0.145
0,0,0,0,0.18554,-0.04612,0.145
0,0,0,0,0.18924,-0.046545,0.145
0,0,0,0,0.193,-0.046959,0.145
0,0,0,0,0.19681,-0.04736,0.145
0,0,0,0,0.20069,-0.047747,0.145
0,0,0,0,0.20462,-0.04812,0.145
0,0,0,0,0.2086,-0.048478,0.145
0,0,0,0,0.21265,-0.048821,0.145
0,0,0,0,0.21675,-0.049147,0.145
0,0,0,0,0.22091,-0.049456,0.145
0,0,0,0,0.22512,-0.049747,0.145
0,0,0,0,0.22804,-0.049935,0.145
0,0,0,0,0.23099,-0.050115,0.145
0,0,0,0,0.23396,-0.050285,0.145
0,0,0,0,0.23696,-0.050446,0.145
0,0,0,0,0.23998,-0.050598,0.145
0,0,0,0,0.24303,-0.050739,0.145
0,0,0,0,0.24611,-0.05087,0.145
0,0,0,0,0.24921,-0.050991,0.145
0,0,0,0,0.25234,-0.051101,0.145
0,0,0,0,0.2555,-0.051201,0.145
0,0,0,0,0.25868,-0.051289,0.145
0,0,0,0,0.26189,-0.051366,0.145
0,0,0,0,0.26513,-0.051431,0.145
0,0,0,0,0.26839,-0.051485,0.145
0,0,0,0,0.27168,-0.051527,0.145
0,0,0,0,0.015738,0.002499,0.155
0,0,0,0,0.015933,0.00304,0.155
0,0,0,0,0.016163,0.003631,0.155
0,0,0,0,0.016437,0.004275,0.155
0,0,0,0,0.016763,0.004973,0.155
0,0,0,0,0.016947,0.005343,0.155
0,0,0,0,0.017148,0.005728,0.155
0,0,0,0,0.017366,0.006127,0.155
0,0,0,0,0.017601,0.006541,0.155
0,0,0,0,0.017856,0.006971,0.155
0,0,0,0,0.01813,0.007416,0.155
0,0,0,0,0.018425,0.007877,0.155
0,0,0,0,0.018743,0.008355,0.155
0,0,0,0,0.019083,0.008848,0.155
0,0,0,0,0.019447,0.009359,0.155
0,0,0,0,0.019852,0.009909,0.155
0,0,0,0,0.020306,0.010509,0.155
0,0,0,0,0.020812,0.011156,0.155
0,0,0,0,0.021373,0.011849,0.155
0,0,0,0,0.021992,0.012589,0.155
0,0,0,0,0.02267,0.013372,0.155
0,0,0,0,0.023411,0.014199,0.155
0,0,0,0,0.024218,0.015069,0.155
0,0,0,0,0.024646,0.015519,0.155
0,0,0,0,0.025092,0.015979,0.155
0,0,0,0,0.025556,0.016449,0.155
0,0,0,0,0.026037,0.016929,0.155
0,0,0,0,0.026537,0.017418,0.155
0,0,0,0,0.027055,0.017917,0.155
0,0,0,0,0.027593,0.018426,0.155
0,0,0,0,0.028149,0.018944,0.155
0,0,0,0,0.0289,0.019628,0.155
0,0,0,0,0.029684,0.020327,0.155
0,0,0,0,0.030503,0.021041,0.155
0,0,0,0,0.031357,0.02177,0.155
0,0,0,0,0.032246,0.022512,0.155
0,0,0,0,0.033172,0.023268,0.155
0,0,0,0,0.03413,0.024033,0.155
0,0,0,0,0.035118,0.024806,0.155
0,0,0,0,0.036135,0.025586,0.155
0,0,0,0,0.037182,0.026373,0.155
0,0,0,0,0.038258,0.027167,0.155
0,0,0,0,0.039361,0.027967,0.155
0,0,0,0,0.040493,0.028774,0.155
0,0,0,0,0.041651,0.029585,0.155
0,0,0,0,0.042836,0.030402,0.155
0,0,0,0,0.044047,0.031224,0.155
0,0,0,0,0.045284,0.032051,0.155
0,0,0,0,0.046546,0.032881,0.155
0,0,0,0,0.047833,0.033715,0.155
0,0,0,0,0.049144,0.034553,0.155
0,0,0,0,0.050478,0.035394,0.155
0,0,0,0,0.051836,0.036238,0.155
0,0,0,0,0.053216,0.037084,0.155
0,0,0,0,0.054618,0.037932,0.155
0,0,0,0,0.056042,0.038782,0.155
0,0,0,0,0.057487,0.039633,0.155
0,0,0,0,0.058952,0.040485,0.155
0,0,0,0,0.060438,0.041337,0.155
0,0,0,0,0.063468,0.043043,0.155
0,0,0,0,0.066572,0.044746,0.155
0,0,0,0,0.069746,0.046445,0.155
0,0,0,0,0.072987,0.048137,0.155
0,0,0,0,0.07629,0.049818,0.155
0,0,0,0,0.079651,0.051485,0.155
0,0,0,0,0.083066,0.053137,0.155
0,0,0,0,0.086531,0.05477,0.155
0,0,0,0,0.090043,0.05638,0.155
0,0,0,0,0.093597,0.057966,0.155
0,0,0,0,0.097188,0.059525,0.155
0,0,0,0,0.099005,0.060297,0.155
0,0,0,0,0.10086,0.061076,0.155
0,0,0,0,0.10276,0.061864,0.155
0,0,0,0,0.1047,0.062659,0.155
0,0,0,0,0.10668,0.063461,0.155
0,0,0,0,0.1087,0.06427,0.155
0,0,0,0,0.11077,0.065084,0.155
0,0,0,0,0.11288,0.065902,0.155
0,0,0,0,0.11504,0.066726,0.155
0,0,0,0,0.11724,0.067553,0.155
0,0,0,0,0.11948,0.068383,0.155
0,0,0,0,0.12176,0.069215,0.155
0,0,0,0,0.12409,0.070049,0.155
0,0,0,0,0.12647,0.070885,0.155
0,0,0,0,0.12809,0.071447,0.155
0,0,0,0,0.12973,0.072009,0.155
0,0,0,0,0.13139,0.072571,0.155
0,0,0,0,0.13308,0.073133,0.155
0,0,0,0,0.13478,0.073694,0.155
0,0,0,0,0.1365,0.074254,0.155
0,0,0,0,0.13825,0.074814,0.155
0,0,0,0,0.14002,0.075373,0.155
0,0,0,0,0.1418,0.07593,0.155
0,0,0,0,0.14361,0.076486,0.155
0,0,0,0,0.14544,0.07704,0.155
0,0,0,0,0.14729,0.077593,0.155
0,0,0,0,0.14917,0.078143,0.155
0,0,0,0,0.15106,0.078691,0.155
0,0,0,0,0.15298,0.079237,0.155
0,0,0,0,0.15491,0.07978,0.155
0,0,0,0,0.15687,0.080321,0.155
0,0,0,0,0.15885,0.080859,0.155
0,0,0,0,0.16085,0.081393,0.155
0,0,0,0,0.16288,0.081924,0.155
0,0,0,0,0.16493,0.082452,0.155
0,0,0,0,0.16699,0.082976,0.155
0,0,0,0,0.16909,0.083496,0.155
0,0,0,0,0.1712,0.084012,0.155
0,0,0,0,0.17333,0.084523,0.155
0,0,0,0,0.17549,0.085031,0.155
0,0,0,0,0.17767,0.085533,0.155
0,0,0,0,0.17988,0.086031,0.155
0,0,0,0,0.1821,0.086523,0.155
0,0,0,0,0.18435,0.087011,0.155
0,0,0,0,0.18662,0.087493,0.155
0,0,0,0,0.18892,0.087969,0.155
0,0,0,0,0.19123,0.08844,0.155
0,0,0,0,0.19358,0.088905,0.155
0,0,0,0,0.19594,0.089363,0.155
0,0,0,0,0.19833,0.089815,0.155
0,0,0,0,0.20074,0.090261,0.155
0,0,0,0,0.20317,0.0907,0.155
0,0,0,0,0.20563,0.091131,0.155
0,0,0,0,0.20811,0.091556,0.155
0,0,0,0,0.21062,0.091974,0.155
0,0,0,0,0.21315,0.092384,0.155
0,0,0,0,0.2157,0.092786,0.155
0,0,0,0,0.21828,0.09318,0.155
0,0,0,0,0.22088,0.093567,0.155
0,0,0,0,0.22351,0.093945,0.155
0,0,0,0,0.22615,0.094314,0.155
0,0,0,0,0.22883,0.094675,0.155
0,0,0,0,0.23153,0.095028,0.155
0,0,0,0,0.23425,0.095371,0.155
0,0,0,0,0.237,0.095705,0.155
0,0,0,0,0.23977,0.096029,0.155
0,0,0,0,0.24257,0.096344,0.155
0,0,0,0,0.24539,0.09665,0.155
0,0,0,0,0.24824,0.096945,0.155
0,0,0,0,0.25111,0.09723,0.155
0,0,0,0,0.254,0.097505,0.155
0,0,0,0,0.25693,0.097769,0.155
0,0,0,0,0.25988,0.098022,0.155
0,0,0,0,0.26285,0.098265,0.155
0,0,0,0,0.26585,0.098497,0.155
0,0,0,0,0.26887,0.098717,0.155
0,0,0,0,0.27192,0.098926,0.155
0,0,0,0,0.27238,0.098956,0.145
0,0,0,0,0.26978,0.09878,0.145
0,0,0,0,0.2672,0.098596,0.145
0,0,0,0,0.26464,0.098403,0.145
0,0,0,0,0.25957,0.097993,0.145
